O=C(Nc1nnc(-c2ccco2)o1)c1cc(Br)cs1.OB(O)c1ccc(-c2ccccc2)cc1 >> O=C(Nc1nnc(-c2ccco2)o1)c1cc(-c2ccc(-c3ccccc3)cc2)cs1
CC1(C)Cc2cc(C(=O)O)ccc2NC1c1cccc(N)c1.O=C(O)c1ccccn1 >> CC1(C)Cc2cc(C(=O)O)ccc2NC1c1cccc(NC(=O)c2ccccn2)c1
COC(C)c1nc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21 >> CO[C@@H](C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1
CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Br)cc2)cc1F.OB(O)c1ccco1 >> CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(-c3ccco3)cc2)cc1F
CC[Mg+].O=C(C(=O)N1CCC2(C1)OC(=O)c1ccccc12)c1ccc(Br)cc1F >> CCC(O)(C(=O)N1CCC2(C1)OC(=O)c1ccccc12)c1ccc(Br)cc1F
COc1cc2ncnc(Oc3cnc(CC(=O)O)c(OC)c3)c2cc1OC.Cc1cc(N)cc(CN(C)C)c1 >> COc1cc2ncnc(Oc3cnc(CC(=O)Nc4cc(C)cc(CN(C)C)c4)c(OC)c3)c2cc1OC
Cc1ncc(CN)c2c1OC(C)(C)OC2.N#Cc1ccc(C(=O)O)cc1 >> Cc1ncc(CNC(=O)c2ccc(C#N)cc2)c2c1OC(C)(C)OC2
CCc1cc(C(N)=S)ccn1.COC(=O)CC(=O)CCl >> CCc1cc(-c2nc(CC(=O)OC)cs2)ccn1
CC[C@H](C)[C@@H](C=O)NC(=O)OC(C)(C)C.NCc1cccc2ccccc12 >> CC[C@H](C)[C@@H](CNCc1cccc2ccccc12)NC(=O)OC(C)(C)C
CN1C(=O)[C@@H](N)c2ccccc2-c2ccccc21.O=C(O)CC(=O)NCCC(F)(F)C(F)(F)F >> CN1C(=O)[C@@H](NC(=O)CC(=O)NCCC(F)(F)C(F)(F)F)c2ccccc2-c2ccccc21
Clc1ccc(Cl)nn1.O=c1[nH]cc(C2c3ccccc3C=Cc3ccccc32)c(=O)[nH]1 >> O=c1[nH]c(=O)n(-c2ccc(Cl)nn2)cc1C1c2ccccc2C=Cc2ccccc21
COP(=O)(CC(=O)CCCCCNC(=O)OC(C)(C)C)OC.Cc1ncc(C=O)cn1 >> Cc1ncc(C=CC(=O)CCCCCNC(=O)OC(C)(C)C)cn1
BrCc1ccccc1.COCOC[C@]1(COCc2ccccc2)O[C@@H](n2cc(C)c(=O)n(COCc3ccccc3)c2=O)C[C@@]1(O)COCOC >> COCOC[C@]1(OCc2ccccc2)C[C@H](n2cc(C)c(=O)n(COCc3ccccc3)c2=O)O[C@]1(COCOC)COCc1ccccc1
C=C(C)C(=O)Nc1ccc([N+](=O)[O-])c(C)c1.O=C(OO)c1cccc(Cl)c1 >> Cc1cc(NC(=O)C2(C)CO2)ccc1[N+](=O)[O-]
Clc1ccccc1-c1nc2ccccc2[nH]1.O=c1cc(CBr)c2ccc(F)c(F)c2[nH]1 >> O=c1cc(Cn2c(-c3ccccc3Cl)nc3ccccc32)c2ccc(F)c(F)c2[nH]1
CN1CCC(=O)CC1.Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCNC1 >> CN1CCC(N2CCC(n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1
CN1CCC(C#N)(NC(=O)C(N)CC2CCCCC2)CC1.O=S1(=O)N=C(Cl)c2ccccc21 >> CN1CCC(C#N)(NC(=O)C(CC2CCCCC2)NC2=NS(=O)(=O)c3ccccc32)CC1
Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1.O=C(O)c1cccc(C(F)(F)F)c1 >> O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1)c1cccc(C(F)(F)F)c1
CC[C@H](C)[C@H](NC(=O)OC)C(=O)O.COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(N)Cc1ccc(-c2nnn(C(C)(C)c3ccccc3)n2)cc1)C(C)(C)C >> CC[C@H](C)[C@H](NC(=O)OC)C(=O)NN(Cc1ccc(-c2nnn(C(C)(C)c3ccccc3)n2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C
CC(C)OC(OC(C)C)C(C)(C)C(=O)C(C)C(O)C(C)COCc1ccccc1.O=C(Cl)OCC(Cl)(Cl)Cl >> CC(C)OC(OC(C)C)C(C)(C)C(=O)C(C)C(OC(=O)OCC(Cl)(Cl)Cl)C(C)COCc1ccccc1
N#CCBr.O=S(=O)(Cc1cccc(C(F)(F)F)c1)NC1CC1 >> N#CCN(C1CC1)S(=O)(=O)Cc1cccc(C(F)(F)F)c1
COc1cc2nccc(Oc3ccc(C)nc3I)c2cc1OC.Cc1cccc(B(O)O)c1 >> COc1cc2nccc(Oc3ccc(C)nc3-c3cccc(C)c3)c2cc1OC
CC(=O)Cl.O=C(O)C(O)Cc1ccccc1 >> CC(=O)OC(Cc1ccccc1)C(=O)O
O=C(O)Cn1c(-c2ccc(Cl)c(Cl)c2)nc2cccnc21 >> O
Clc1nc(SCc2ccccc2)nc2nc(Br)sc12.NCCOc1ccccc1 >> Clc1nc(SCc2ccccc2)nc2nc(NCCOc3ccccc3)sc12
CCn1ncc2c(NC3CCOCC3)c(CN)c(C)nc21.O=C(O)c1ccc(C(F)(F)F)nc1 >> CCn1ncc2c(NC3CCOCC3)c(CNC(=O)c3ccc(C(F)(F)F)nc3)c(C)nc21
CC[Mg+].CON(C)C(=O)c1c(O)c2cc(Cl)ccc2[nH]c1=O >> CCC(=O)c1c(O)c2cc(Cl)ccc2[nH]c1=O
C1CCNC1.NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCCCl)CC3)c[nH]c12 >> NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCCN4CCCC4)CC3)c[nH]c12
COc1ccc(C(=O)NNC(=O)c2ccc3nc(-c4c(C)cccc4C)[nH]c3c2)cc1 >> COc1ccc(-c2nnc(-c3ccc4nc(-c5c(C)cccc5C)[nH]c4c3)o2)cc1
Cc1ccccc1C(=O)Nc1ccc(C(=O)Cl)cc1.c1ccc2c(c1)Cn1cccc1CN2 >> Cc1ccccc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1
CCOC(=O)CCl.O=[N+]([O-])c1cccc(Cl)c1O >> CCOC(=O)COc1c(Cl)cccc1[N+](=O)[O-]
O=C(CCl)N1CCCc2ccccc21.O=[N+]([O-])c1ccc2sc(S)nc2c1 >> O=C(CSc1nc2cc([N+](=O)[O-])ccc2s1)N1CCCc2ccccc21
CCCC1CCC(c2ccc(O)cc2)CC1.CCOc1ccc(C(=O)O)c(F)c1F >> CCCC1CCC(c2ccc(OC(=O)c3ccc(OCC)c(F)c3F)cc2)CC1
Brc1cccnc1.O=Cc1ccc(O)cc1 >> O=Cc1ccc(Oc2cccnc2)cc1
CCC#CCBr.COc1cc(C=O)ccc1O >> CCC#CCOc1ccc(C=O)cc1OC
C[Si](C)(C)CCOCn1c(N2CCN(c3ncccc3C(F)(F)F)CC2)nc2cc(Br)c(C(F)(F)F)cc21.NCCc1cccc(C(F)(F)F)c1 >> C[Si](C)(C)CCOCn1c(N2CCN(c3ncccc3C(F)(F)F)CC2)nc2cc(NCCc3cccc(C(F)(F)F)c3)c(C(F)(F)F)cc21
Cc1c(N2CCNCC2)nc2cc(F)cc(F)c2c1Nc1cncc(N2CCOCC2)c1.O=S(=O)(Cl)c1ccccc1F >> Cc1c(N2CCN(S(=O)(=O)c3ccccc3F)CC2)nc2cc(F)cc(F)c2c1Nc1cncc(N2CCOCC2)c1
Cc1ccccc1C(=O)N(C)c1ccc(C(=O)Cl)cc1.c1ccc2c(c1)Cn1cccc1CN2 >> Cc1ccccc1C(=O)N(C)c1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1
CC(C)(C)OC(=O)CC[C@@H](C=O)NC(=O)OCc1ccccc1.COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1 >> CO/C=C/[C@H](CCC(=O)OC(C)(C)C)NC(=O)OCc1ccccc1
C[Si](C)(C)CCOCn1nc(C=Cc2ccccc2)c2ccc(N)cc21.O=[N+]([O-])c1cccc(I)c1 >> C[Si](C)(C)CCOCn1nc(C=Cc2ccccc2)c2ccc(Nc3cccc([N+](=O)[O-])c3)cc21
N#CC1CNC1.O=C(NCC1CCCCC1)c1c(Cl)ccc2nc(Cl)ccc12 >> N#CC1CN(c2ccc3c(C(=O)NCC4CCCCC4)c(Cl)ccc3n2)C1
COc1ccc(N)cc1N1CCN(C)CC1.O=C(Nc1cccc(-c2nn3ccccc3c2-c2ccnc(Cl)n2)c1)c1c(F)cccc1F >> COc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nn4ccccc34)n2)cc1N1CCN(C)CC1
COC(=O)c1ccc(Cl)nc1.NC1CCN(Cc2ccccc2)CC1 >> COC(=O)c1ccc(NC2CCN(Cc3ccccc3)CC2)nc1
CCOC(=O)c1cnc(Cl)c2c(CBr)csc12.COc1ccc(Cn2nnc(-c3cccc(O)c3)n2)cc1 >> CCOC(=O)c1cnc(Cl)c2c(COc3cccc(-c4nnn(Cc5ccc(OC)cc5)n4)c3)csc12
CB(O)O.CCOC(=O)c1cn([C@H](CO[Si](C)(C)C(C)(C)C)C(C)C)c2nc(OC)c(Br)cc2c1=O >> CCOC(=O)c1cn([C@H](CO[Si](C)(C)C(C)(C)C)C(C)C)c2nc(OC)c(C)cc2c1=O
CCOC(=O)C(Cc1cccc2[nH]ccc12)OCC.Cc1oc(-c2ccc(C(C)C)cc2)nc1CCl >> CCOC(=O)C(Cc1cccc2c1ccn2Cc1nc(-c2ccc(C(C)C)cc2)oc1C)OCC
Cn1ncc2cc(Oc3ccc([N+](=O)[O-])cc3F)c(Br)cc21.N=C(c1ccccc1)c1ccccc1 >> Cn1ncc2cc(Oc3ccc([N+](=O)[O-])cc3F)c(N=C(c3ccccc3)c3ccccc3)cc21
N#Cc1nnc(NC2CCNCC2)s1.O=Cc1cccc(C(F)(F)F)c1 >> N#Cc1nnc(NC2CCN(Cc3cccc(C(F)(F)F)c3)CC2)s1
COC(=O)[C@@H](N)Cc1ccc(Cl)c(Cl)c1.O=C(O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12 >> COC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12
CCCCCCN.COC(=O)c1ccnc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)c1 >> CCCCCCNC(=O)c1ccnc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)c1
Brc1cnc2ccccc2c1.Nc1cccc2c1C(=O)CC2 >> O=C1CCc2cccc(Nc3cnc4ccccc4c3)c21
C1COCCN1.CCOc1cc(C(CC(=O)O)N2Cc3cccc(NC(C)=O)c3C2=O)ccc1OC(F)F >> CCOc1cc(C(CC(=O)N2CCOCC2)N2Cc3cccc(NC(C)=O)c3C2=O)ccc1OC(F)F
COc1ccccc1Br.COc1ccccc1CC(=O)N1CC2C(=O)CCC(C)(c3ccccc3)C2C1 >> COc1ccccc1CC(=O)N1CC2C(C1)C(O)(c1ccccc1OC)CCC2(C)c1ccccc1
CCc1cc(OC)cc2nc(-c3cccnc3F)oc(=O)c12.O=S1(=O)CCN([C@@H]2CCNC2)CC1 >> CCc1cc(OC)cc2nc(-c3cccnc3N3CCC(N4CCS(=O)(=O)CC4)C3)oc(=O)c12
BrCCCBr.O=C1CCc2cc(O)ccc2N1 >> O=C1CCc2cc(OCCCBr)ccc2N1
CCCCOc1nc(N)c2nc(OC)n(CCCCCl)c2n1.CN1CCNCC1 >> CCCCOc1nc(N)c2nc(OC)n(CCCCN3CCN(C)CC3)c2n1
CCN=C=O.NC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c[nH]c1N >> CCNC(=O)Nc1[nH]cc(-c2ccc([N+](=O)[O-])cc2)c1C(N)=O
C#CCOC(=O)Cl.CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1)C1CCNCC1 >> C#CCOC(=O)N1CCC(N(C)Cc2ccc(-c3ccc(S(C)(=O)=O)cc3)nc2)CC1
CCN(CC)CCCl.O=[N+]([O-])c1ccc(O)cc1 >> CCN(CC)CCOc1ccc([N+](=O)[O-])cc1
C#CCCCC1CCCCC1.C[C@@H]1COC(=O)N1CCc1ccc(Br)s1 >> C[C@@H]1COC(=O)N1CCc1ccc(C#CCCCC2CCCCC2)s1
Ic1ccc(I)cc1.OC1CN2CCC1CC2 >> Ic1ccc(OC2CN3CCC2CC3)cc1
Cc1ccccc1CBr.O=C1CCNCC1 >> Cc1ccccc1CN1CCC(=O)CC1
Brc1cnc(Br)s1.CN1CCNCC1 >> CN1CCN(c2ncc(Br)s2)CC1
CC(=O)N1c2ccc(N)cc2C(C)(c2ccccc2)CC1(C)C.Cc1cccc(C(=O)O)c1Br >> CC(=O)N1c2ccc(NC(=O)c3cccc(C)c3Br)cc2C(C)(c2ccccc2)CC1(C)C
CN(CCN1CCC(N)CC1)C1CCOCC1.Cc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCO3)cc1 >> Cc1ccc(-c2ccc3c(c2)C=C(C(=O)NC2CCN(CCN(C)C4CCOCC4)CC2)CCO3)cc1
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.CN >> C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(NC)CC[C@@]3(O)[C@H]1C5
Cc1ccc2oc(-c3cc(N)ccc3Cl)nc2c1.O=C(Cl)c1cccnc1Cl >> Cc1ccc2oc(-c3cc(NC(=O)c4cccnc4Cl)ccc3Cl)nc2c1
COc1cccc(C)c1F.O=C(Cl)c1ccc(Br)cc1 >> COc1ccc(C(=O)c2ccc(Br)cc2)c(C)c1F
O=Cc1ccc(Br)cc1.OB(O)c1ccc(C(F)(F)F)cc1 >> O=Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1
CC=O.COC(=O)Cc1cccc(-c2c(CNCCCN3CCCC3=O)cccc2OC)c1 >> CCN(CCCN1CCCC1=O)Cc1cccc(OC)c1-c1cccc(CC(=O)OC)c1
O=c1cccn[nH]1.OCCc1ccc2cc(Br)ccc2c1 >> O=c1cccnn1-c1ccc2cc(CCO)ccc2c1
Nc1cnc2[nH]cc(-c3ccoc3)c2c1.O=C(Cl)c1ccc(F)cc1 >> O=C(Nc1cnc2[nH]cc(-c3ccoc3)c2c1)c1ccc(F)cc1
C1=CCNC1.Cc1cc(Br)ccc1C(=O)O >> Cc1cc(Br)ccc1C(=O)N1CC=CC1
CC(C)C[C@H](N)C(=O)NCC1CCCCN1C(=O)OC(C)(C)C.O=C(O)c1cc2ccccc2s1 >> CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)NCC1CCCCN1C(=O)OC(C)(C)C
BrCc1ccccn1.CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5cccc(O)c5)cc34)cn2)CC1 >> CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5cccc(OCc6ccccn6)c5)cc34)cn2)CC1
CCSc1ncc2cc(-c3ccccc3)c(Cl)nc2n1.O=Cc1ccc(B(O)O)cc1 >> CCSc1ncc2cc(-c3ccccc3)c(-c3ccc(C=O)cc3)nc2n1
Clc1nc(Cl)c2[nH]cnc2n1.Nc1cccc(F)c1 >> Fc1cccc(Nc2nc(Cl)nc3nc[nH]c23)c1
C1CNC1.Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CC(C=O)C1 >> Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CC(CN2CCC2)C1
CCOC(=O)CNCc1cc(-c2ccc(C(F)(F)F)cc2)ccc1N >> O=C1CNCc2cc(-c3ccc(C(F)(F)F)cc3)ccc2N1
C=O.CCOC(=O)C1=C(C)NC2=C(C1c1cccc(Cl)c1Cl)S(=O)(=O)CCNC2 >> CCOC(=O)C1=C(C)NC2=C(C1c1cccc(Cl)c1Cl)S(=O)(=O)CCN(C)C2
CC1(C)NC(=O)N(c2ccc(C(C)(C)C)cc2)C1=O.ClCc1ccnc(Cl)c1 >> CC(C)(C)c1ccc(N2C(=O)N(Cc3ccnc(Cl)c3)C(C)(C)C2=O)cc1
COC(=O)CN.O=C(O)C1(CCCCBr)c2ccccc2-c2ccccc21 >> COC(=O)CNC(=O)C1(CCCCBr)c2ccccc2-c2ccccc21
CCOC(OCC)c1cc2ccc(C(=O)O)cc2o1.N[C@H]1CN2CCC1CC2 >> CCOC(OCC)c1cc2ccc(C(=O)N[C@H]3CN4CCC3CC4)cc2o1
Brc1ncc(Br)n2ccnc12.CN(C)Cc1cn(-c2ccc(N)cc2)nn1 >> CN(C)Cc1cn(-c2ccc(Nc3ncc(Br)n4ccnc34)cc2)nn1
CCCN(CC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)C(=O)OCc1ccccc1.O=C(Cl)C(c1ccccc1)c1ccccc1 >> CCCN(CC(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OC(=O)C(c1ccccc1)c1ccccc1)C(=O)OCc1ccccc1
C1COCCN1.O=C(O)c1cc([N+](=O)[O-])ccc1Cl >> O=C(O)c1cc([N+](=O)[O-])ccc1N1CCOCC1
CC(=O)N1CCC(C(=O)O)CC1.CNOC >> CON(C)C(=O)C1CCN(C(C)=O)CC1
C=COC.Oc1ccccc1O >> COC(C)Oc1ccccc1O
C#CC(C)C.COC(=O)c1ccc(Br)c(OC(C)C)c1 >> COC(=O)c1ccc(C#CC(C)C)c(OC(C)C)c1
CN1CCC(N)CC1.Nc1ccc(C(=O)O)cn1 >> CN1CCC(NC(=O)c2ccc(N)nc2)CC1
Cc1cc(S(C)(=O)=O)ccc1C(=O)O.Nc1ccc(Cl)c(-c2ccccn2)c1 >> Cc1cc(S(C)(=O)=O)ccc1C(=O)Nc1ccc(Cl)c(-c2ccccn2)c1
CC1(C)CC(=O)CC(C)(C)N1.CCCCCCCCN >> CCCCCCCCNC1CC(C)(C)NC(C)(C)C1
CCOC(=O)C(OCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(OCc2ccccc2)cc1 >> CCOC(=O)C(=Cc1ccc(OCc2ccccc2)cc1)OCC
BrC1CCCC1.COc1ccc(C=O)cc1O >> COc1ccc(C=O)cc1OC1CCCC1
NCc1ccccc1Oc1ccc(Cl)cc1.O=C1CCN(C(=O)C2CCCC2)CC1 >> O=C(C1CCCC1)N1CCC(NCc2ccccc2Oc2ccc(Cl)cc2)CC1
CC(C)(C)OC(=O)c1ccc(-c2ccccc2)cc1N.CN(C)c1ccccc1Br >> CN(C)c1ccccc1Nc1cc(-c2ccccc2)ccc1C(=O)OC(C)(C)C
Brc1ccc(C2=NO[C@H](COCCN3CCOCC3)C2)nc1.CC1(C)OB(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)OC1(C)C >> O=C1O[C@H](Cn2ccnn2)CN1c1ccc(-c2ccc(C3=NO[C@H](COCCN4CCOCC4)C3)nc2)c(F)c1
CC(C)C[C@@H]1NC[C@H](C2CC2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1 >> CC(C)C[C@H]1C(=O)N[C@@H](C2CC2)CN1C(=O)c1cc(-c2ccc(F)cc2)on1
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(CC2CCNCC2)CCO1.N#CBr >> CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(CC2CCN(C#N)CC2)CCO1
Nc1ccccc1F.O=[N+]([O-])c1ccccc1F >> O=[N+]([O-])c1ccccc1Nc1ccccc1F
NCCc1cccs1.O=C(Cl)C1CCCCC1 >> O=C(NCCc1cccs1)C1CCCCC1
CC(=O)Nc1cccc(B(O)O)c1.Cc1c(Br)c2c(c(C)c1NC(=O)CC(C)(C)C)C(c1ccc(C(C)C)cc1)CO2 >> CC(=O)Nc1cccc(-c2c(C)c(NC(=O)CC(C)(C)C)c(C)c3c2OCC3c2ccc(C(C)C)cc2)c1
COc1cccc(OC)c1.O=C(Cl)CCCC1CCCCC1 >> COc1ccc(C(=O)CCCC2CCCCC2)c(OC)c1
CCN.O=C(Cl)C1CCCN(C(=O)Cc2cccs2)C1 >> CCNC(=O)C1CCCN(C(=O)Cc2cccs2)C1
CCCN.O=C(O)CCn1ncc2c(-c3ccc(F)cc3)c(-c3ccncc3)c(-c3ccc(F)cc3)nc21 >> CCCNC(=O)CCn1ncc2c(-c3ccc(F)cc3)c(-c3ccncc3)c(-c3ccc(F)cc3)nc21
COc1cccc(-c2c(C(=O)O)[nH]c3ccc(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)cc23)c1.NCCO >> COc1cccc(-c2c(C(=O)NCCO)[nH]c3ccc(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)cc23)c1
CC1(C)OB(c2ccc(Br)cc2)OC1(C)C.COP(OC)OC >> COP(=O)(OC)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1
Brc1ccc2[nH]ccc2c1.C#CCCN1CC=C(c2ccccc2)CC1 >> C(#Cc1ccc2[nH]ccc2c1)CCN1CC=C(c2ccccc2)CC1
CCN=C=O.Cc1cc(Oc2ccc(C#N)cc2C(F)(F)F)n[nH]1 >> CCNC(=O)n1nc(Oc2ccc(C#N)cc2C(F)(F)F)cc1C
CS(=O)(=O)OCCCN1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2c[nH]c3ccccc23)C1.c1ccc(C2CCNCC2)cc1 >> O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(CCCN2CCC(c3ccccc3)CC2)C[C@H]1Cc1c[nH]c2ccccc12
CN1CCC(O)c2ccoc2C1.Fc1ccc2ccccc2c1 >> CN1CCC(Oc2ccc3ccccc3c2)c2ccoc2C1
CNC(=O)c1ccc(-c2cc(OC)c(Nc3ncc(C(F)(F)F)c(Cl)n3)cc2C)cc1.Cc1cc(N)n[nH]1 >> CNC(=O)c1ccc(-c2cc(OC)c(Nc3ncc(C(F)(F)F)c(Nc4cc(C)[nH]n4)n3)cc2C)cc1
Cc1c(CCl)ncn1C(c1ccccc1)(c1ccccc1)c1ccccc1.O=C1NCC2COc3ccccc3N12 >> Cc1c(CN2CC3COc4ccccc4N3C2=O)ncn1C(c1ccccc1)(c1ccccc1)c1ccccc1
CC(C)(C)OC(=O)NN.O=C1CCc2ccccc21 >> CC(C)(C)OC(=O)NN=C1CCc2ccccc21
CCC(C)[C@H](N)CN(CC(=O)N[C@@H](CCSC)C(=O)OC)Cc1cccc2ccccc12.O=C(Cl)COCc1ccccc1 >> CC[C@H](C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)OC)Cc1cccc2ccccc12)NC(=O)COCc1ccccc1
COC(=O)c1ccc(Nc2ncc(Br)cn2)cc1.COc1ccc(B(O)O)cc1 >> COC(=O)c1ccc(Nc2ncc(-c3ccc(OC)cc3)cn2)cc1
C#CCN(C)C.CCOC(=O)/C=C(\c1ccccc1)c1ccc(Br)cc1 >> CCOC(=O)/C=C(\c1ccccc1)c1ccc(C#CCN(C)C)cc1
CC(C)(C)[Si](C)(C)OCCBr.CCc1ccc(O)c(C=O)c1 >> CCc1ccc(OCCO[Si](C)(C)C(C)(C)C)c(C=O)c1
O=C(O)Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1.c1ccc(C2CCCN2)cc1 >> O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1c1ccccc1
CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1.Nc1ccccc1Br >> CC(C)(C)OC(=O)N1CCCC(C(=O)Nc2ccccc2Br)C1
CN(C)CCOc1ccc(C(=O)O)cc1.COc1cc2c(cc1Cl)CCNCC2c1cccc2c1OCC2 >> COc1cc2c(cc1Cl)CCN(C(=O)c1ccc(OCCN(C)C)cc1)CC2c1cccc2c1OCC2
CC(C)(C)c1ccc(Br)cc1.CON(C)C(=O)C(NC(=O)OC(C)(C)C)c1ccc(Cl)c(Cl)c1 >> CC(C)(C)OC(=O)NC(C(=O)c1ccc(C(C)(C)C)cc1)c1ccc(Cl)c(Cl)c1
COc1ccccc1[C@]1(O)C[C@H](CC#N)C[C@H]2CNC[C@H]21.O=C(O)Cc1ccccc1OCc1ccccc1 >> COc1ccccc1[C@]1(O)C[C@H](CC#N)C[C@H]2CN(C(=O)Cc3ccccc3OCc3ccccc3)C[C@H]21
C#CC(O)c1cccc(O)c1.COc1cc[nH]c1/C=C1\C(=O)Nc2cccc(Br)c21 >> COc1cc[nH]c1/C=C1\C(=O)Nc2cccc(C#CC(O)c3cccc(O)c3)c21
CC(C)Br.COc1ccc(C2(C)CNC(=O)O2)cc1OCC1CC1 >> COc1ccc(C2(C)CN(C(C)C)C(=O)O2)cc1OCC1CC1
COc1ccccc1N.O=S(=O)(Cl)c1ccc(F)cc1 >> COc1ccccc1NS(=O)(=O)c1ccc(F)cc1
COc1ccc2c(c1)CN(CCCCN)CC2.N#Cc1cccc(-c2ccc(C(=O)O)cc2)c1 >> COc1ccc2c(c1)CN(CCCCNC(=O)c1ccc(-c3cccc(C#N)c3)cc1)CC2
CCCN.Cc1ccc(-c2nc(N)nc3sc(C(=O)O)cc23)c(C)c1 >> CCCNC(=O)c1cc2c(-c3ccc(C)cc3C)nc(N)nc2s1
CC(C)(C)OC(=O)N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O.CS(=O)(=O)Cl >> CC(C)(C)OC(=O)N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1OS(C)(=O)=O
CC(=O)O.CC(O)C(=O)O >> CC(=O)OC(C)C(=O)O
O=C(CCS)NC/C=C\COc1cc(CN2CCCCC2)ccn1.OCCCl >> O=C(CCSCCO)NC/C=C\COc1cc(CN2CCCCC2)ccn1
O=C(C[C@@H](c1ccc(O)cc1)c1ccon1)N1C(=O)OC[C@@H]1Cc1ccccc1.OCc1ccc(Br)c(OC(F)(F)F)c1 >> O=C(C[C@@H](c1ccc(OCc2ccc(Br)c(OC(F)(F)F)c2)cc1)c1ccon1)N1C(=O)OC[C@@H]1Cc1ccccc1
CNC.COC(=O)c1ccccc1C(=O)NN(C)C(=S)Nc1ccccc1 >> CN(C)C(=O)c1ccccc1C(=O)NN(C)C(=S)Nc1ccccc1
CCOc1cc(CN2CCC(N)CC2)ccc1Cl.O=C(Cl)c1cccc2ccccc12 >> CCOc1cc(CN2CCC(NC(=O)c3cccc4ccccc34)CC2)ccc1Cl
ClCc1ccc(Cl)cc1.NCCN >> NCCNCc1ccc(Cl)cc1
CNCCN(C)C.COC(=O)[C@H]1CC[C@H](C(=O)O)CC1 >> COC(=O)[C@@H]1CC[C@@H](C(=O)N(C)CCN(C)C)CC1
N#Cc1ncc(Br)cc1Oc1ccc(F)cc1.Sc1ccccn1 >> N#Cc1ncc(Sc2ccccn2)cc1Oc1ccc(F)cc1
NCc1cccnc1.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1 >> O=C(NCc1cccnc1)Oc1ccc([N+](=O)[O-])cc1
